birrtstar best cost max,birrtstar best cost mean,birrtstar best cost min,birrtstar best cost std,birrtstar configCheckTime,birrtstar connectTime,birrtstar knnTime,birrtstar numEdgeChecks,birrtstar numMilestones,birrtstar shortestPathsTime,birrtstar success fraction,birrtstar time,fmmstar best cost max,fmmstar best cost mean,fmmstar best cost min,fmmstar best cost std,fmmstar gridSize max,fmmstar gridSize mean,fmmstar gridSize min,fmmstar gridSize std,fmmstar numMilestones,fmmstar success fraction,fmmstar time,lazy_birrgstar best cost max,lazy_birrgstar best cost mean,lazy_birrgstar best cost min,lazy_birrgstar best cost std,lazy_birrgstar configCheckTime,lazy_birrgstar connectTime,lazy_birrgstar knnTime,lazy_birrgstar lazyPathCheckTime,lazy_birrgstar numEdgeChecks,lazy_birrgstar numEdgesPrechecked,lazy_birrgstar numMilestones,lazy_birrgstar shortestPathsTime,lazy_birrgstar success fraction,lazy_birrgstar time,lazy_prmstar best cost max,lazy_prmstar best cost mean,lazy_prmstar best cost min,lazy_prmstar best cost std,lazy_prmstar configCheckTime,lazy_prmstar connectTime,lazy_prmstar knnTime,lazy_prmstar lazyPathCheckTime,lazy_prmstar numEdgeChecks,lazy_prmstar numEdgesPrechecked,lazy_prmstar numMilestones,lazy_prmstar shortestPathsTime,lazy_prmstar success fraction,lazy_prmstar time,lazy_rrgstar best cost max,lazy_rrgstar best cost mean,lazy_rrgstar best cost min,lazy_rrgstar best cost std,lazy_rrgstar configCheckTime,lazy_rrgstar connectTime,lazy_rrgstar knnTime,lazy_rrgstar lazyPathCheckTime,lazy_rrgstar numEdgeChecks,lazy_rrgstar numEdgesPrechecked,lazy_rrgstar numMilestones,lazy_rrgstar shortestPathsTime,lazy_rrgstar success fraction,lazy_rrgstar time,prmstar best cost max,prmstar best cost mean,prmstar best cost min,prmstar best cost std,prmstar configCheckTime,prmstar connectTime,prmstar knnTime,prmstar numEdgeChecks,prmstar numMilestones,prmstar shortestPathsTime,prmstar success fraction,prmstar time,restart_rrt best cost max,restart_rrt best cost mean,restart_rrt best cost min,restart_rrt best cost std,restart_rrt numMilestones,restart_rrt success fraction,restart_rrt time,restart_rrt_shortcut best cost max,restart_rrt_shortcut best cost mean,restart_rrt_shortcut best cost min,restart_rrt_shortcut best cost std,restart_rrt_shortcut numMilestones,restart_rrt_shortcut success fraction,restart_rrt_shortcut time,restart_sbl best cost max,restart_sbl best cost mean,restart_sbl best cost min,restart_sbl best cost std,restart_sbl numMilestones,restart_sbl success fraction,restart_sbl time,restart_sbl_shortcut best cost max,restart_sbl_shortcut best cost mean,restart_sbl_shortcut best cost min,restart_sbl_shortcut best cost std,restart_sbl_shortcut numMilestones,restart_sbl_shortcut success fraction,restart_sbl_shortcut time,rrtstar best cost max,rrtstar best cost mean,rrtstar best cost min,rrtstar best cost std,rrtstar configCheckTime,rrtstar connectTime,rrtstar knnTime,rrtstar numEdgeChecks,rrtstar numMilestones,rrtstar shortestPathsTime,rrtstar success fraction,rrtstar time,rrtstar_subopt_0.1 best cost max,rrtstar_subopt_0.1 best cost mean,rrtstar_subopt_0.1 best cost min,rrtstar_subopt_0.1 best cost std,rrtstar_subopt_0.1 configCheckTime,rrtstar_subopt_0.1 connectTime,rrtstar_subopt_0.1 knnTime,rrtstar_subopt_0.1 numEdgeChecks,rrtstar_subopt_0.1 numMilestones,rrtstar_subopt_0.1 shortestPathsTime,rrtstar_subopt_0.1 success fraction,rrtstar_subopt_0.1 time,rrtstar_subopt_0.2 best cost max,rrtstar_subopt_0.2 best cost mean,rrtstar_subopt_0.2 best cost min,rrtstar_subopt_0.2 best cost std,rrtstar_subopt_0.2 configCheckTime,rrtstar_subopt_0.2 connectTime,rrtstar_subopt_0.2 knnTime,rrtstar_subopt_0.2 numEdgeChecks,rrtstar_subopt_0.2 numMilestones,rrtstar_subopt_0.2 shortestPathsTime,rrtstar_subopt_0.2 success fraction,rrtstar_subopt_0.2 time
inf,1.4133524629980778,1.30219,0.11232954848105735,0.018973425523319064,8.0612607672574903,1.2126043620230555,2731.299608681773,936.4840566884161,0.046856464510202728,0.90000000000000002,9.299999999999983,1.28852,1.2885200000000001,1.28852,0.0,1078348.2646752773,1078348.2646752773,1078348.2646752773,0.0,2.0,1.0,9.299999999999983,1.34649,1.3009264478065981,1.25324,0.030170455969814224,0.055865013225263702,0.7954024756194793,8.1345314878269388,0.25603822985746078,375.00261530474825,301.80127342098319,2437.3844255700128,0.24709772406921565,1.0,9.299999999999983,1.36714,1.304109,1.24248,0.039662099150196257,0.087572019806858054,3.5950939185654001,4.6537837190871318,0.88516840000000008,174.40000000000001,90.200000000000003,3613.378511256612,3.1500360450745299,1.0,9.299999999999983,1.39809,1.313965,1.25356,0.038473494577436033,0.055936681945470454,0.75703805489164788,2.2159787639574589,0.1676955,353.09772678417886,289.39772678417887,2464.0845126228232,0.16098840077602233,1.0,9.299999999999983,inf,1.6671016666666667,1.5644,0.12072690633777079,0.0025252210033515484,9.289213091161681,0.0077713489036812826,1348.1833102521427,118.4142355546242,0.0059686630221130813,0.59999999999999998,9.299999999999983,2.38691,1.8504770000000001,1.52194,0.22126308413515341,116.35683076521113,1.0,9.299999999999983,1.4628462848669457,1.3037972601234071,1.14135,0.099414488296020898,158.41314666694373,1.0,9.299999999999983,2.1727,1.8766989999999999,1.59868,0.17645210077808648,244.91787525319046,1.0,9.299999999999983,1.3337,1.2473924154784026,1.17199,0.045865503070913562,749.50228159795643,1.0,9.299999999999983,1.4496327532199906,1.3205862994916802,1.26093,0.057022530792187984,0.031794122093645481,5.6026155311116543,3.6451800215031538,2739.237682725447,1143.9196592882417,0.019146720979878538,1.0,9.299999999999983,1.48758,1.375264,1.29137,0.052059745523772953,0.032993640818245268,6.0259835516204472,3.2229659790424776,2853.7161649763357,1524.7769609396707,0.13032875289796986,1.0,9.299999999999983,1.41291,1.380374,1.32615,0.028314387226284828,0.040243474356759804,4.7704560256335515,4.4588502177187763,2811.8241212779258,1788.7587050409468,0.12780405028350911,1.0,9.299999999999983
inf,1.4115483532262734,1.30219,0.11284323258370667,0.019224410257370532,8.1315623227163307,1.2419120879904351,2766.9189822946255,947.48993829156063,0.047759246488414134,0.90000000000000002,9.399999999999983,1.28852,1.2885200000000001,1.28852,0.0,1089035.0214692918,1089035.0214692918,1089035.0214692918,0.0,2.0,1.0,9.399999999999983,1.34649,1.3006144246180456,1.25324,0.03002311443343008,0.056243536283233954,0.79911622850738084,8.2297216361040331,0.25651204690688956,375.61418041833895,302.03760503638455,2451.6403653109469,0.24884138787142293,1.0,9.399999999999983,1.36714,1.3040837318014264,1.24248,0.039646151386686299,0.088284361873806089,3.6242816298879221,4.7234419050429741,0.88518119711992271,174.52963807597089,90.321487044172926,3639.5565513575034,3.1693210579162461,1.0,9.399999999999983,1.39809,1.3131845942414042,1.25356,0.038544869642130747,0.056309848592186518,0.75917548487396735,2.2412363727206688,0.16787719898577669,353.57205955204904,289.61043924588341,2478.5141578933817,0.16154974513069301,1.0,9.399999999999983,inf,1.6655641341004497,1.5644,0.11768247298128169,0.0025584673492084304,9.389030767800687,0.0079119389518732906,1366.0442620437775,119.64302139800301,0.0060585501702084535,0.59999999999999998,9.399999999999983,2.38691,1.8504770000000001,1.52194,0.22126308413515341,98.822557840826363,1.0,9.399999999999983,1.4552919686627395,1.3028641617573151,1.14135,0.098203036680106839,165.09020282284825,1.0,9.399999999999983,2.1727,1.8766989999999999,1.59868,0.17645210077808648,249.97152706400365,1.0,9.399999999999983,1.3337,1.2471137089695881,1.17199,0.045740062446091814,851.75408869884268,1.0,9.399999999999983,1.4447280649149932,1.3191946409576498,1.26046,0.056471765947559878,0.032052967355356662,5.6383213899173263,3.7089773220038054,2763.3912894307796,1153.9959163181752,0.019387020655697407,1.0,9.399999999999983,1.4526832641700487,1.3693902305955092,1.29137,0.042576835522219116,0.033345268715529272,6.0634416424130499,3.2848700416795773,2881.8242199450151,1539.4516740748106,0.1331812597941171,1.0,9.399999999999983,1.41291,1.380374,1.32615,0.028314387226284828,0.040640981696328252,4.7919527276576552,4.536605346611533,2833.5548964279633,1804.1657440725273,0.12887620616206846,1.0,9.399999999999983
inf,1.4081077273732481,1.30219,0.11407020985532193,0.019490410220992481,8.1998206788112391,1.2732494839956876,2802.0817120475804,958.61554412230419,0.048637440090273452,0.90000000000000002,9.499999999999982,1.28852,1.2885200000000001,1.28852,0.0,1099721.7782633062,1099721.7782633062,1099721.7782633062,0.0,2.0,1.0,9.499999999999982,1.34649,1.3004910000000001,1.25324,0.029909789183476351,0.056616640257379738,0.80289828861633805,8.3251541759985592,0.25669200000000003,376.04822468318298,302.34822468318299,2466.521698357004,0.25054433931199727,1.0,9.499999999999982,1.36714,1.3038701375615807,1.24248,0.039516896705735695,0.088895100615255782,3.657644361055342,4.7845228485397193,0.88975905823717105,175.24503474453553,90.692973100167137,3662.2324766284705,3.1979904407063082,1.0,9.499999999999982,1.39809,1.312422906791622,1.25356,0.038752907257072838,0.056684749996388936,0.76139731424467327,2.2661356502732031,0.16808707496753794,354.13961497205435,289.86980748602718,2492.6422439771441,0.16218746103023873,1.0,9.499999999999982,inf,1.6594579682298463,1.5644,0.10583005839457876,0.0025925407124687974,9.4888331769548593,0.0080670167858868103,1384.9539599238619,120.96803668999262,0.0061703155239263268,0.59999999999999998,9.499999999999982,2.38691,1.8481666783461814,1.52194,0.21995384857755915,85.462008851853469,1.0,9.499999999999982,1.4386770136518803,1.3010803591156637,1.1413483517572616,0.095648133930489654,163.09369351696245,1.0,9.499999999999982,2.1727,1.8766989999999999,1.59868,0.17645210077808648,211.97969690886347,1.0,9.499999999999982,1.3337,1.2467505625561404,1.17199,0.045599086678406384,800.7150356701809,1.0,9.499999999999982,1.4421213683760228,1.3180443842094187,1.26046,0.056300141080356608,0.032320367947302274,5.6712438174230595,3.7755414728298007,2786.9942828622557,1164.2223496703045,0.019617394960081077,1.0,9.499999999999982,1.41488,1.3624309999999999,1.29137,0.033900600717391406,0.033694908270043393,6.1002572316122974,3.3474322912440102,2910.2859469559553,1554.2285348808959,0.1361131798391563,1.0,9.499999999999982,1.41291,1.3803020309138958,1.325430309138959,0.028452698349963407,0.041037605415211079,4.8136533455987962,4.614144408725295,2854.9238372981777,1819.0188663234101,0.13016573343687418,1.0,9.499999999999982
inf,1.3962723618526154,1.30219,0.088401900522088614,0.019749016350877058,8.2690498705112283,1.3036196630324111,2836.4337048104303,969.04562262618526,0.049749871682443401,0.90000000000000002,9.599999999999982,1.28852,1.2885200000000001,1.28852,0.0,1110408.5350573207,1110408.5350573207,1110408.5350573207,0.0,2.0,1.0,9.599999999999982,1.34649,1.3004910000000001,1.25324,0.029909789183476351,0.057002203308157598,0.80538610646970243,8.4220445264126589,0.25669200000000003,376.19999999999999,302.5,2481.0363557380929,0.25122293124106859,1.0,9.599999999999982,1.36714,1.3036565433217349,1.24248,0.039397641245572518,0.089482638187954253,3.6919675826042706,4.843548950355097,0.89547677902949374,175.94359869269633,90.977493556039491,3684.0252537548376,3.2288668866120447,1.0,9.599999999999982,1.39809,1.312414,1.25356,0.038760239214948103,0.057054860604907498,0.76367605092800273,2.2911603401986809,0.16884071019854047,354.5788902087221,290.08944510436106,2506.7484621251883,0.16345720959789409,1.0,9.599999999999982,inf,1.6533518023592428,1.5644,0.094465288275657325,0.0026264936629728712,9.588636993170855,0.008220360743247862,1403.6199317516728,122.24450051939546,0.0062965696318253422,0.59999999999999998,9.599999999999982,2.38691,1.8467210000000001,1.52194,0.21924209853264945,104.7958574703994,1.0,9.599999999999982,1.4003615396554399,1.2951432716856361,1.1413407280628192,0.088527786596633795,167.73337699460578,1.0,9.599999999999982,2.1727,1.8766989999999999,1.59868,0.17645210077808648,222.88184880501899,1.0,9.599999999999982,1.3337,1.2465967736474248,1.17199,0.045551615004094444,760.66225447766135,1.0,9.599999999999982,1.4416080268434843,1.3177059981703332,1.26046,0.056222309557737785,0.03258456013912759,5.7029580135738547,3.8433260678608478,2810.503993467838,1174.048359868304,0.019834524780605718,1.0,9.599999999999982,1.41488,1.3624309999999999,1.29137,0.033900600717391406,0.034053999617410111,6.1333777120940383,3.413684817301923,2939.5779198872283,1570.966552560039,0.13718513553906386,1.0,9.599999999999982,1.4091146534963959,1.3798634653496396,1.32484,0.028152540970767994,0.041439022208821501,4.8356888408118657,4.6913402390373049,2876.9879768348601,1833.7148361611703,0.13133441907541341,1.0,9.599999999999982
inf,1.3838868311470192,1.30219,0.063170013624984298,0.019993843215139192,8.3389305040820378,1.3333539236498582,2872.7396284530546,979.93021569122561,0.050955495173549692,0.90000000000000002,9.699999999999982,1.28852,1.2885200000000001,1.28852,0.0,1121095.2918513352,1121095.2918513352,1121095.2918513352,0.0,2.0,1.0,9.699999999999982,1.34649,1.3004910000000001,1.25324,0.029909789183476351,0.057386944819625099,0.80760033816528287,8.5192058650894058,0.25669200000000003,376.19999999999999,302.5,2495.5871195124137,0.25181036332724566,1.0,9.699999999999982,1.36714,1.3034890000000001,1.24248,0.039311154511156229,0.090076073388633646,3.7269193914367511,4.9019569721962926,0.90117117726006357,176.58274210135949,91.217448607288617,3705.6986932185318,3.2605227923180116,1.0,9.699999999999982,1.39809,1.312414,1.25356,0.038760239214948103,0.057410183817414431,0.7666884456802906,2.3155207529744857,0.17217787831788853,355.76655018061865,290.57595806502275,2520.4332495351068,0.16706472680281823,1.0,9.699999999999982,inf,1.6502266666666667,1.5644,0.088898370563744833,0.002657084621346725,9.6884521439632127,0.0083641903765296448,1421.5784624421663,123.41720489807251,0.0064208570654268994,0.59999999999999998,9.699999999999982,2.38691,1.8467210000000001,1.52194,0.21924209853264945,127.51161527032089,1.0,9.699999999999982,1.40034,1.2906989111875047,1.14134,0.085221172192540232,170.76230709421446,1.0,9.699999999999982,2.1727,1.8766989999999999,1.59868,0.17645210077808648,228.6807367016726,1.0,9.699999999999982,1.3337,1.2465741771916989,1.17199,0.045546654017429751,749.02681469931781,1.0,9.699999999999982,1.44143,1.317574,1.26046,0.056170139255657885,0.032839582297528938,5.7356326198294045,3.9101724755872231,2834.0214013979999,1183.8898909822205,0.020057349075724297,1.0,9.699999999999982,1.41488,1.3624309999999999,1.29137,0.033900600717391406,0.034424855209778886,6.1658872287823794,3.4805260433522336,2967.2665278725372,1587.0762704684362,0.13806739949246949,1.0,9.699999999999982,1.40812,1.3787753499529634,1.32484,0.027194929357731625,0.041844146713847161,4.8565507869044779,4.7696884436095974,2898.7293737140858,1848.2186213867844,0.13225814530992722,1.0,9.699999999999982
inf,1.3807103801739886,1.30219,0.064935070885282817,0.020244098798442117,8.4073320744915456,1.3645510712416375,2908.2842279303886,991.62557778318694,0.051901230049457826,0.90000000000000002,9.799999999999981,1.28852,1.2885200000000001,1.28852,0.0,1131782.0486453497,1131782.0486453497,1131782.0486453497,0.0,2.0,1.0,9.799999999999981,1.34649,1.3004910000000001,1.25324,0.029909789183476351,0.057762865387462059,0.80987847893253162,8.6163163954052671,0.25669200000000003,376.19999999999999,302.5,2510.3566619960957,0.25242578207994376,1.0,9.799999999999981,1.36714,1.3034890000000001,1.24248,0.039311154511156229,0.090701742937127156,3.7576163969860845,4.9618230464898998,0.90678072290510947,176.99764070704822,91.287205088381029,3727.9779729026786,3.287849313290272,1.0,9.799999999999981,1.39809,1.312414,1.25356,0.038760239214948103,0.057762820726569318,0.76930585200423107,2.3398993434014708,0.17567071264074219,356.91126746114071,290.97011602501505,2534.035559846363,0.17050800088124546,1.0,9.799999999999981,inf,1.6502266666666667,1.5644,0.088898370563744833,0.00268522045361897,9.7855828322945051,0.0085094667779390155,1439.7987108845941,124.58177037703065,0.0065137220227937786,0.59999999999999998,9.799999999999981,2.38691,1.8467210000000001,1.52194,0.21924209853264945,120.67268807317471,1.0,9.799999999999981,1.40034,1.2894951535556132,1.14134,0.084680443845210368,176.16422834060805,1.0,9.799999999999981,2.1727,1.8766989999999999,1.59868,0.17645210077808648,278.469440979426,1.0,9.799999999999981,1.3337,1.246484849673549,1.17199,0.045519685274696756,725.95257532652931,1.0,9.799999999999981,1.44143,1.3172565387816877,1.2572853878168757,0.056500040165220956,0.033106255577596902,5.7664461401771003,3.9788564885468447,2856.6517428296456,1193.6995781993812,0.020252755523040247,1.0,9.799999999999981,1.414299411384638,1.3623729411384637,1.29137,0.033811104803380836,0.034793262022620078,6.1983509095342377,3.5474168199768608,2994.1114279057701,1602.5036367859443,0.13885610157780601,1.0,9.799999999999981,1.40812,1.3785079999999998,1.32484,0.027014869905294742,0.042242408027778365,4.8763830332073486,4.8490846229568181,2920.5033302560582,1863.2538950288083,0.13300694199159072,1.0,9.799999999999981
inf,1.3803144444444444,1.30219,0.064981520811024304,0.020495477021507873,8.4687349290837837,1.3959267442580972,2939.1252668311581,1002.7813835877184,0.052568580035669735,0.90000000000000002,9.89999999999998,1.2883880593116541,1.2883880593116541,1.2883880593116541,0.0,1142570.7311713987,1142570.7311713987,1142570.7311713987,0.0,2.0,1.0,9.89999999999998,1.34649,1.3004910000000001,1.25324,0.029909789183476351,0.05809541148675277,0.81211909954638983,8.7039183646106757,0.25669200000000003,376.30272040861644,302.60272040861645,2523.6175539364463,0.25312416921482483,1.0,9.89999999999998,1.36714,1.3034890000000001,1.24248,0.039311154511156229,0.09108936983322577,3.7716512331442447,4.9974985645433847,0.90823640000000005,177.09999999999999,91.299999999999997,3741.2022485768948,3.2981373152143889,1.0,9.89999999999998,1.39809,1.312414,1.25356,0.038760239214948103,0.058040643688802206,0.77152114496230939,2.3597988055295827,0.17908579203479924,358.24308361527295,291.38577090381824,2545.0517099797562,0.17360828214316684,1.0,9.89999999999998,inf,1.6502266666666667,1.5644,0.088898370563744833,0.0027096982100281745,9.8677238428678056,0.0086389071948052877,1456.0393999942094,125.64956795420717,0.0065895529518303509,0.59999999999999998,9.89999999999998,2.38691,1.8467210000000001,1.52194,0.21924209853264945,120.60917989994491,1.0,9.89999999999998,1.40034,1.2889923892412249,1.14134,0.08448048602887348,174.45245765695989,1.0,9.89999999999998,2.1727,1.8766989999999999,1.59868,0.17645210077808648,136.29405215899561,1.0,9.89999999999998,1.3337,1.2463623509906996,1.17199,0.045483784826310797,682.54197128637588,1.0,9.89999999999998,1.44143,1.3167889964866766,1.2526099648667648,0.057011402367976263,0.033323801171581076,5.7885210093345929,4.0332275792352572,2873.3651138014184,1200.9572035319516,0.020406174477397218,1.0,9.89999999999998,1.41047,1.3607557026555537,1.29137,0.031603401381703401,0.035074182541109958,6.2260715170203591,3.5998086154399922,3016.3880362318532,1615.1001879388123,0.14019471238378142,1.0,9.89999999999998,1.40812,1.3785079999999998,1.32484,0.027014869905294742,0.042552838605369729,4.892323028034669,4.9122643137417583,2937.9933437057343,1875.5425275069319,0.13363021306296116,1.0,9.89999999999998
,,,,,,,,,,,,1.2876790819427866,1.2876790819427866,1.2876790819427866,0.0,1153805.181313262,1153805.1813132621,1153805.181313262,0.0,2.0,1.0,9.99999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,1.6502266666666667,1.5644,0.088898370563744833,0.0027225900040159273,9.913909235476293,0.0087115248692100841,1465.1074771126157,126.26481979375826,0.00663041209430623,0.59999999999999998,9.99999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2869701045739192,1.2869701045739192,1.2869701045739192,0.0,1165039.6314551255,1165039.6314551255,1165039.6314551255,0.0,2.0,1.0,10.09999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.286261127205052,1.2862611272050519,1.286261127205052,0.0,1176274.081596989,1176274.081596989,1176274.081596989,0.0,2.0,1.0,10.19999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2855521498361846,1.2855521498361846,1.2855521498361846,0.0,1187508.5317388524,1187508.5317388524,1187508.5317388524,0.0,2.0,1.0,10.29999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2848431724673173,1.2848431724673173,1.2848431724673173,0.0,1198742.9818807158,1198742.9818807158,1198742.9818807158,0.0,2.0,1.0,10.399999999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.28413419509845,1.2841341950984499,1.28413419509845,0.0,1209977.4320225792,1209977.4320225792,1209977.4320225792,0.0,2.0,1.0,10.499999999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2834252177295826,1.2834252177295826,1.2834252177295826,0.0,1221211.8821644427,1221211.8821644427,1221211.8821644427,0.0,2.0,1.0,10.599999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2827162403607153,1.2827162403607153,1.2827162403607153,0.0,1232446.332306306,1232446.3323063061,1232446.332306306,0.0,2.0,1.0,10.699999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2820072629918478,1.2820072629918478,1.2820072629918478,0.0,1243680.7824481695,1243680.7824481695,1243680.7824481695,0.0,2.0,1.0,10.799999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2812982856229804,1.2812982856229804,1.2812982856229804,0.0,1254915.232590033,1254915.232590033,1254915.232590033,0.0,2.0,1.0,10.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.280589308254113,1.2805893082541131,1.280589308254113,0.0,1266149.6827318964,1266149.6827318964,1266149.6827318964,0.0,2.0,1.0,10.999999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2798803308852458,1.2798803308852458,1.2798803308852458,0.0,1277384.1328737598,1277384.1328737598,1277384.1328737598,0.0,2.0,1.0,11.099999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2791713535163785,1.2791713535163785,1.2791713535163785,0.0,1288618.5830156233,1288618.5830156233,1288618.5830156233,0.0,2.0,1.0,11.199999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2784623761475111,1.2784623761475111,1.2784623761475111,0.0,1299853.0331574867,1299853.0331574867,1299853.0331574867,0.0,2.0,1.0,11.299999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2777533987786438,1.2777533987786438,1.2777533987786438,0.0,1311087.4832993501,1311087.4832993501,1311087.4832993501,0.0,2.0,1.0,11.399999999999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2770444214097765,1.2770444214097765,1.2770444214097765,0.0,1322321.9334412136,1322321.9334412136,1322321.9334412136,0.0,2.0,1.0,11.499999999999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.276335444040909,1.2763354440409089,1.276335444040909,0.0,1333556.383583077,1333556.383583077,1333556.383583077,0.0,2.0,1.0,11.599999999999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2756264666720416,1.2756264666720416,1.2756264666720416,0.0,1344790.8337249404,1344790.8337249404,1344790.8337249404,0.0,2.0,1.0,11.699999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2749174893031743,1.2749174893031743,1.2749174893031743,0.0,1356025.2838668039,1356025.2838668039,1356025.2838668039,0.0,2.0,1.0,11.799999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.274208511934307,1.274208511934307,1.274208511934307,0.0,1367259.7340086673,1367259.7340086673,1367259.7340086673,0.0,2.0,1.0,11.899999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.2734995345654396,1.2734995345654396,1.2734995345654396,0.0,1378494.1841505307,1378494.1841505307,1378494.1841505307,0.0,2.0,1.0,11.999999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
