sphere_gibbs_1
r theta phi
1.0 -1.53192724976 0.419415492781
1.0 -0.145255687728 -0.351454836935
1.0 1.86747292055 -0.073998120974
1.0 -1.16530922297 -0.259286484646
1.0 -0.411342714386 0.168852536779
1.0 -0.495055323384 -0.597337958501
1.0 -1.08457611141 0.0449579117492
1.0 2.63590860515 -1.40761088792
1.0 -1.02712819292 -0.564419530085
1.0 0.219183730241 -0.637521362303
1.0 2.60630679965 1.32839716051
1.0 0.891879637371 0.684094472003
1.0 -2.62381371962 -0.750738929913
1.0 -0.530752259319 1.13668577274
1.0 0.956257634695 0.35699089395
1.0 2.50113706663 -1.42080470361
1.0 1.99436294051 0.0912290150227
1.0 1.12785294028 0.591008580268
1.0 0.350349592711 -0.298418169343
1.0 -1.37481734571 -0.794732210009
1.0 -2.41631582714 -0.0677560548316
1.0 -0.233588546099 0.670990513703
1.0 0.225955754537 0.452349860235
1.0 -2.89695479857 0.471119935364
1.0 -2.0551231486 -0.631463790674
1.0 -1.1803501871 0.716915563638
1.0 1.54861806835 0.693793637962
1.0 -0.0759697265316 0.499316950937
1.0 -2.41104931198 -0.0854097383287
1.0 1.23320535858 0.128410630357
1.0 3.06770448196 -0.364390842195
1.0 -2.10671188145 0.187743428509
1.0 -0.895754948387 0.301735350284
1.0 -1.05313910251 -0.354075593854
1.0 0.413612634159 1.00823321004
1.0 0.160880819761 -0.087679997007
1.0 -0.139791076221 -0.62815278165
1.0 2.73635510967 0.280961919248
1.0 -0.0223614750673 -0.896051668926
1.0 2.3743325041 -0.982727398296
1.0 -1.48984033587 1.07558807335
1.0 -2.26475665214 0.502985160003
1.0 -3.03936271992 -0.13992137823
1.0 -1.98346028648 -0.253263709726
1.0 2.25494804907 -0.809868207021
1.0 -0.0842078952374 -0.123554564633
1.0 2.03650549502 0.378637180819
1.0 0.0517001554129 -1.11395553759
1.0 1.08086466164 0.441678991637
1.0 -2.25045730767 -0.444389429337
1.0 1.08400893176 1.16152948551
1.0 0.44817704167 0.162070434436
1.0 2.93028904454 -0.793109691958
1.0 -1.73933404288 -0.380707693949
1.0 -0.515114609654 -0.805980094694
1.0 -1.04397261058 -1.03050251502
1.0 -1.20504741908 0.230733573429
1.0 -1.14515030353 0.425914043068
1.0 1.88354803393 -0.242311112035
1.0 -3.04669838842 0.0902245329051
1.0 -2.44168449077 0.618130119067
1.0 -1.64727033408 -1.17112282897
1.0 1.97573306632 0.135929323202
1.0 2.01869927154 0.916709886205
1.0 2.27627954012 0.523183217681
1.0 -2.75813334956 0.708967525985
1.0 2.36387916482 0.554029720749
1.0 -0.708603442271 0.901384463287
1.0 2.54204549748 0.61511645134
1.0 1.32594337229 0.143121393983
1.0 -0.657795259492 -0.903946472006
1.0 1.85875396592 -0.59673031848
1.0 -2.57280533866 -0.633251782806
1.0 -1.17610935442 -1.44593284349
1.0 1.48048270803 -0.0765652124364
1.0 -2.79181156007 -1.50449011953
1.0 1.74411778459 -0.0855543504312
1.0 0.603160838826 -0.629957544014
1.0 -0.823879451758 -0.483864794334
1.0 -1.99496890552 0.487100083416
1.0 0.444825506174 0.0282630239387
1.0 2.80956267735 -0.883940112422
1.0 2.2684704505 0.260914122586
1.0 2.98780675216 0.726872811929
1.0 -1.06235637234 0.613482595522
1.0 -3.02670374889 0.425804548166
1.0 -0.513902448558 -0.63327456404
1.0 1.67167858154 -0.00663189842707
1.0 2.87417702272 1.09100682885
1.0 -1.62772196992 -0.498589413
1.0 -0.564756397492 -0.106061403183
1.0 0.189571711924 1.34235239039
1.0 -1.78930962515 0.0902570683642
1.0 1.94080324772 -0.0379165043523
1.0 0.321927861487 -0.279209051397
1.0 0.761367884949 0.0973589268903
1.0 -2.98225048065 0.724613404119
1.0 2.11418229083 0.771216701075
1.0 -2.86466751994 -0.179217083478
1.0 2.46206454342 0.691717854606
1.0 -0.838999943788 -1.48942068287
1.0 1.33745444756 -0.677780597007
1.0 -2.564009254 1.15523746184
1.0 0.472570674515 0.128581425744
1.0 -0.819220377474 -0.161157316479
1.0 0.334222993272 -0.76889825267
1.0 2.89445378913 0.506333273614
1.0 2.29372739963 0.878246642433
1.0 0.608601818377 -1.12693397141
1.0 -1.28067761059 -0.414218199033
1.0 -0.822669872872 -0.693543106948
1.0 2.28406391633 0.455448936694
1.0 0.481800438618 0.0195285984277
1.0 2.789685139 -0.922907946028
1.0 -0.686543396722 0.220574145292
1.0 -1.60314441146 0.75360061946
1.0 -0.123738433106 0.956474244712
1.0 -1.86783742051 -0.0753613794819
1.0 -0.891916750455 -1.04165528007
1.0 0.0414679492565 -0.123800763491
1.0 2.02825080656 0.500155839534
1.0 0.627929470759 0.709479445353
1.0 2.521940408 0.567605332223
1.0 2.71557360837 -0.235899638369
1.0 -0.717582466588 -0.180338792173
1.0 1.79177528546 -0.987886371072
1.0 0.285559748831 -1.24901143263
1.0 -2.03809816257 0.81205674616
1.0 -0.832925360882 0.469009767194
1.0 0.807167487845 -0.280826777781
1.0 0.527861992858 -0.386302820977
1.0 -2.66934740231 0.867133799657
1.0 0.391737033397 -1.40337052652
1.0 1.20960282473 -0.85520250518
1.0 2.5275047358 0.181071530482
1.0 2.56434688724 -0.98908611848
1.0 2.19353108269 -0.0137366500719
1.0 -1.77117154424 -0.103567844165
1.0 -2.49689773806 0.575986891067
1.0 -2.43951330943 -0.732189977254
1.0 2.21078266831 -1.0509557565
1.0 0.425112403549 1.05353985741
1.0 -1.10230325582 0.909326969123
1.0 1.73337108854 -0.874626050361
1.0 1.55374135825 -0.490336451519
1.0 2.53510315836 0.407110116775
1.0 2.74105985525 -0.665116098161
1.0 2.70169305255 -0.124138245376
1.0 -2.57020454232 1.07808762507
1.0 1.82823250163 0.126724801683
1.0 0.897138453547 0.71126254529
1.0 0.30817450499 0.669092027303
1.0 2.4461382459 -0.502002785598
1.0 2.66670815619 -1.01465693383
1.0 0.610294777318 0.869205495838
1.0 -2.76470732674 0.680087809626
1.0 -0.906891369047 0.395157995781
1.0 1.93049731992 -0.855462359227
1.0 -1.17951617844 0.6670236883
1.0 0.490319478686 0.2423304616
1.0 1.66156284255 -0.147568042828
1.0 -2.94896271922 -1.14274312581
1.0 1.89128711607 0.143055980011
1.0 3.07926144378 -0.631892733303
1.0 0.350397137453 0.0303779475111
1.0 -2.02758904447 -0.721414422835
1.0 -2.8804406149 -0.717163672367
1.0 -0.216947102837 -1.19445732122
1.0 1.58700742008 -0.155364549994
1.0 2.45882301625 1.3456399137
1.0 2.72201960897 0.682023809779
1.0 2.8818934955 -0.393281834172
1.0 -2.73923385096 0.0395715495555
1.0 2.47310226261 0.777899366023
1.0 -0.792386175208 0.00551991992894
1.0 2.22608049796 -0.311843484207
1.0 -1.03569954639 1.11361657952
1.0 -2.94336690798 -0.493938178309
1.0 3.10535605588 -0.665854770209
1.0 -1.95331026547 0.920717570517
1.0 3.05483106826 0.863102168155
1.0 -2.18197791435 -1.38433156235
1.0 1.78099599276 -0.537331138686
1.0 -1.96030911945 -0.957653881364
1.0 2.07069505763 0.595776541536
1.0 1.15459666003 -0.256829857254
1.0 0.00453036090512 -0.792742415213
1.0 -1.51790191033 0.53571803695
1.0 -0.811056401569 -0.511056469563
1.0 2.57935573957 1.15759476469
1.0 1.75756074269 -0.228287190175
1.0 -0.766155321599 -1.35129809728
1.0 0.488624926353 -1.10718754765
1.0 2.0747058002 -0.958652183555
1.0 -1.18462272964 1.08378962572
1.0 -2.26325190551 1.12311836909
1.0 -1.56243684495 0.336805642184
1.0 2.64095161544 0.793470067503
1.0 1.48775059804 -0.61852106043
1.0 0.221904233456 -0.0865360577589
1.0 -2.34859102015 0.426922305329
1.0 2.59613043641 -0.181585945723
1.0 2.72674998534 -0.701132695478
1.0 -1.34563053934 0.898383847867
1.0 0.211224004696 -0.780407664273
1.0 -0.600894011072 -0.258247484545
1.0 3.029158044 -0.934689699157
1.0 1.91983673432 -0.491623244008
1.0 -2.39484066171 0.0920133085028
1.0 0.837053595575 0.367653838799
1.0 -1.16090401478 -0.578509667063
1.0 2.19084558121 0.865312782449
1.0 -2.81517610604 -0.209651064699
1.0 0.241382213848 0.0573558147432
1.0 -0.250000085313 0.339534321871
1.0 -2.48423713724 -1.06220754195
1.0 -2.81893193478 -0.044861374429
1.0 -1.35172272671 1.0712825244
1.0 1.19357163405 0.178938636586
1.0 -2.90235993973 0.195759382715
1.0 1.70443160069 1.42489556863
1.0 -2.08600724426 -0.477982896602
1.0 1.81081973783 1.2941702357
1.0 -0.139634571238 -0.553722180209
1.0 -0.273787673774 -0.0188171954319
1.0 -2.55566977479 0.984467418045
1.0 0.833818110672 -0.145958886328
1.0 2.94303713712 1.38034047255
1.0 1.42907427436 -0.555424239715
1.0 -1.23654467757 -0.0337702601426
1.0 -0.261031425831 -0.677706347335
1.0 -1.65401081225 0.636857676575
1.0 -2.12999168464 -0.389612822913
1.0 1.29230425391 -0.0035144956588
1.0 -1.52589170376 -0.592865384589
1.0 0.71756119921 0.870759857856
1.0 2.49083688791 -0.242874819692
1.0 0.853108295924 0.656794038454
1.0 -2.11869562401 -1.35572934925
1.0 2.66353276954 -0.156159600843
1.0 -2.79585268116 -0.0631320260785
1.0 -2.48702513298 0.462559724552
1.0 1.54423433219 -0.161879218661
1.0 2.32266048166 -0.0991153427327
1.0 1.39991804862 1.22250950144
1.0 1.49216112161 0.241756081367
1.0 3.03005124155 1.30121706831
1.0 1.34833018382 -0.109176615538
1.0 -0.0361433346172 -0.732359275397
1.0 -2.77120378219 0.914082171659
1.0 1.15915952553 -0.107602858714
1.0 2.01583077747 0.731483467811
1.0 0.975283162131 -0.6118305825
1.0 2.67298876073 -0.3506033444
1.0 -1.31390985774 0.296102473701
1.0 -0.654832700746 0.394072075384
1.0 2.25348619236 0.6002625618
1.0 -2.33390374385 0.187689967768
1.0 2.88599225558 0.0833383510896
1.0 0.516015171894 1.21485040704
1.0 -0.139835437791 0.547605068102
1.0 -2.03937723199 -1.10379252324
1.0 -0.0860795009182 -0.372105376267
1.0 2.07795085773 1.12250829972
1.0 2.36772105654 0.877034527954
1.0 1.16517891889 -0.469591898009
1.0 2.61319043235 0.859873255013
1.0 -2.89593443402 -0.138093753624
1.0 -0.0330514784511 -0.687959290632
1.0 1.87190103468 0.716345942801
1.0 -0.728107201039 0.594368093618
1.0 1.73295170566 0.910406340441
1.0 2.81145950927 0.0737088913978
1.0 1.72520504813 0.0289749000753
1.0 0.0276401935308 -0.325440558824
1.0 -1.09249394235 1.12467313326
1.0 0.282865752034 -0.383048793726
1.0 -2.33543436445 -0.17729776116
1.0 2.60434569658 -0.196095843073
1.0 2.62102298008 -0.778051571301
1.0 1.20842433133 -0.383971035284
1.0 1.9231185282 -0.962187664606
1.0 0.961886487814 -1.0268918891
1.0 -1.31500775522 -0.524414501286
1.0 -0.566528763765 0.204132392116
1.0 -1.53143523818 -0.094995159399
1.0 -2.94723997511 0.603327559954
1.0 0.740649914438 -1.28448892419
1.0 1.33041265344 0.541594341644
1.0 1.59124546318 -1.02264667279
1.0 -2.31137382452 0.104883215342
1.0 3.02818435918 -0.780655538334
1.0 -1.0325496426 -0.539772540978
1.0 3.00860976624 -1.31443873083
1.0 -1.61655324361 -0.219784155729
1.0 2.78134027413 -0.894591584867
1.0 -0.274661614368 -0.275936333487
1.0 -2.09254657727 -0.59323055948
1.0 -0.341017855177 0.217809285823
1.0 2.43697882874 -0.54143971449
1.0 -0.706876600839 -1.18472878968
1.0 -1.73433023032 -0.366016940181
1.0 2.63549094531 -0.268019415205
1.0 -1.46860414185 0.759066998491
1.0 2.03806841008 -1.08384116078
1.0 -0.43653985374 -0.329314398472
1.0 -2.27666980025 -0.37834607649
1.0 -0.946452728264 0.639146684033
1.0 -2.23251048999 -0.328948768382
1.0 -0.482059852519 0.580909843194
1.0 2.73556598095 -1.1732379281
1.0 0.18992185477 -0.448994103153
1.0 2.80004871271 -0.303166879953
1.0 0.337052601643 0.488907222949
1.0 3.11288995635 1.0543480565
1.0 -1.26075373859 0.451377035368
1.0 0.224121177409 -0.134287314509
1.0 -1.95950038564 0.966954783122
1.0 2.78253615674 -0.342623137934
1.0 -0.0878735212846 1.26849059567
1.0 1.57727260836 0.325964676785
1.0 1.81600962082 -0.0237161634689
1.0 -1.15600429888 0.0850138967415
1.0 -2.10804142189 -0.305651890185
1.0 0.280036400523 0.328612385902
1.0 -2.99246114898 -1.24021229014
1.0 -0.0299793974159 -0.554528036624
1.0 0.953655400817 0.685478941154
1.0 0.117360665004 -0.346611860618
1.0 2.37026456367 -0.00658315291566
1.0 -0.0195023776571 -0.405297738328
1.0 -1.21432219081 -0.00753740461034
1.0 2.55933963092 0.719245318055
1.0 1.525307595 0.456650976214
1.0 1.76065813118 1.07541678386
1.0 -0.325113179903 0.197149825437
1.0 2.99071541261 0.581792517835
1.0 0.844215193435 -1.0376071277
1.0 -1.56482567322 -0.481991918022
1.0 -2.42567207107 -0.155265542174
1.0 2.84754688847 -1.03436376805
1.0 1.67886514751 0.825602206057
1.0 0.408049478678 -0.722840060112
1.0 2.32549802298 0.261826759443
1.0 -0.489653050945 0.532285900405
1.0 -2.55905387553 -0.884033977605
1.0 -0.332389355872 -0.635965199235
1.0 0.357060649903 0.186290637192
1.0 -0.589519612358 0.911607986593
1.0 0.968596957274 0.696889041291
1.0 0.886617180982 0.00852713884991
1.0 -2.5410378131 -0.50220970279
1.0 -1.31531337081 -0.17739232736
1.0 -1.51992855274 -0.0212517825037
1.0 -2.09483419346 -1.38304693353
1.0 0.741642017895 -0.898905029028
1.0 2.16144942446 -0.322425738059
1.0 0.420258548122 -0.967900523979
1.0 1.86627482922 -0.584096089153
1.0 2.76726142205 -0.770612844308
1.0 2.24259292152 -0.253171602926
1.0 -2.72255060001 1.01657462487
1.0 2.08035740675 0.903994715085
1.0 -1.08461202135 -0.647795193491
1.0 1.4104607655 0.168240601639
1.0 -3.03617691355 -0.286020001423
1.0 -1.0594335182 0.08719953952
1.0 0.0426210903313 -1.25600133326
1.0 3.0814357417 -0.621799116119
1.0 -1.43282702139 0.692939257485
1.0 -3.06308502002 0.176097275601
1.0 0.656201548029 0.578434698137
1.0 -0.5034387251 0.58137025102
1.0 -0.0870083051488 1.16098535972
1.0 -2.56081007668 0.506930611888
1.0 -2.04067788236 0.715052878918
1.0 2.62448243536 0.827180676697
1.0 -2.05117239719 0.207781966691
1.0 2.21052494128 0.307555622654
1.0 0.359458025994 0.830587728147
1.0 -0.669715114312 0.260323362649
1.0 -1.76484132347 -0.285561232727
1.0 1.81828665245 -0.989979855346
1.0 -1.5687373249 1.07216100423
1.0 1.47617424957 -0.188119310444
1.0 0.195511723004 -0.671381964196
1.0 1.18558105064 -1.0612395765
1.0 -2.18583162211 -0.35622912377
1.0 -3.02569400907 0.571699948837
1.0 1.48273350899 -0.814201946508
1.0 2.44486210859 0.0695392000929
1.0 1.62965885597 0.313607256681
1.0 -2.47928321435 -0.477977882016
1.0 -2.14313234628 -0.605104673427
1.0 -1.73210893959 0.705714330461
1.0 1.8784685063 -1.21863770883
1.0 1.76703547487 -0.00550599833121
1.0 1.11924843302 0.985738908535
1.0 2.02117196835 -0.47591543884
1.0 -1.4096980054 -0.281207280608
1.0 -1.66019270145 1.01287025448
1.0 -1.7639871717 0.206603171182
1.0 -1.98111008241 0.796407479442
1.0 1.50415368687 0.941493152944
1.0 1.86589014721 0.3545481092
1.0 1.75936001743 -0.3197491584
1.0 2.12020212741 0.135083687429
1.0 0.649275411661 0.992757835584
1.0 0.355713838335 1.17637258107
1.0 -2.64557828796 0.460049214671
1.0 2.63847669979 0.431726620124
1.0 1.33653104787 -1.36319715938
1.0 2.69848617326 0.28363672313
1.0 0.459392583733 0.723297023642
1.0 -2.45846446125 -0.346416500612
1.0 -1.89700253476 0.224680042556
1.0 0.00804814035161 -1.23240872682
1.0 -2.21548197776 0.511001081946
1.0 1.6597855895 0.217706960431
1.0 -1.46855127762 0.723971882796
1.0 1.8507236005 0.116326030895
1.0 2.97292341215 0.260794792333
1.0 -0.308761275161 0.615875155572
1.0 -0.980304081825 0.0728969740896
1.0 -2.8497729093 -0.438968422679
1.0 -2.83589276777 0.795515587254
1.0 -0.991117810154 -0.170769043687
1.0 0.238772739111 1.01729386056
1.0 1.97926802005 0.62673899976
1.0 2.53838764349 0.519319315235
1.0 -0.900824976351 0.883357049643
1.0 -1.19675670584 0.863054973662
1.0 1.71627142531 -0.0909457363483
1.0 -0.520093990695 -0.176919909047
1.0 1.94027460086 -0.0456081175429
1.0 0.387484726674 0.962348179428
1.0 -2.04950233305 0.216961627057
1.0 -1.82798109665 -1.13223642315
1.0 2.88883983699 -1.23336123928
1.0 2.11056269353 0.391807282928
1.0 2.07875638015 -0.872830816508
1.0 -1.39226413349 -0.430197725137
1.0 1.53113713677 -1.1640640075
1.0 -1.96676157657 -0.664461602923
1.0 -0.478718340003 -0.0106311955227
1.0 -0.5951673925 1.1586643148
1.0 0.956592951316 0.44011340697
1.0 -2.37007407857 1.04056155055
1.0 2.63137065567 -1.20222732571
1.0 -1.82119656641 -0.295773683829
1.0 -1.07136216373 0.266113892188
1.0 -0.211863515269 -0.503863866086
1.0 0.93338615519 -0.105679099956
1.0 2.93852379812 -0.39461399746
1.0 -0.515202129304 -0.802481132421
1.0 1.3414993086 0.774472099713
1.0 -2.77270949216 -0.302367740193
1.0 -2.74353522686 0.471631761536
1.0 -1.78245305242 -0.323534626053
1.0 -0.619599524648 -0.241958470475
1.0 -2.16501531593 0.305186440452
1.0 0.250448200273 -0.221518545055
1.0 -0.501152735804 0.226962894779
1.0 2.87527480863 0.442454471916
1.0 -1.29402670279 0.370691436924
1.0 -0.623677392658 0.628834120246
1.0 -0.230724100926 -0.0765441720443
1.0 0.658983729706 -0.732474936913
1.0 -2.90862605566 -0.310849186245
1.0 2.46237860487 -0.479247283255
1.0 -0.251625976629 -0.0662200492941
1.0 0.862791399579 0.0495934154996
1.0 -0.256794567302 -0.158890307913
1.0 -0.145924653928 -0.354816661933
1.0 -0.239136108809 0.668827391995
1.0 2.58568355109 0.248895631755
1.0 2.90622397338 0.561285770843
1.0 -1.81099456148 -0.300264472139
1.0 2.87191542919 0.522808288233
1.0 2.28244954447 -0.829840905695
1.0 1.49615198566 -0.748461182577
1.0 -0.583165582958 -0.356865997227
1.0 1.86907159528 -0.129050616468
1.0 -2.6358713482 0.566976890767
1.0 1.74317076302 0.555813250546
1.0 -1.62809380041 1.05460534306
1.0 -1.06410329463 -0.588335551313
1.0 -1.53144054651 -0.912368484259
1.0 2.58190925838 -0.0864185476236
1.0 2.18841029032 0.369380980801
1.0 1.310948107 -1.25759379443
1.0 0.55877805702 -0.228231008124
1.0 2.31886470563 0.958999457791
1.0 1.01234656221 0.822803032987
1.0 1.57102829449 -1.10773236005
1.0 -0.289147618853 -0.37049345533
1.0 2.94815425527 0.321705869609
1.0 1.95898361476 -0.869676001353
1.0 0.354598117977 -0.541484021503
1.0 -0.007032292374 -0.670563292799
1.0 -1.03325484785 0.405124772357
1.0 0.0247687477852 -0.0500461480299
1.0 2.17884847645 1.01465124844
1.0 3.08707040235 1.22342961135
1.0 -0.962196519598 -0.371374167811
1.0 0.452784837592 0.797765832651
1.0 -0.426819591112 1.00363627387
1.0 2.02482750881 0.167324888971
1.0 0.00426949892058 -0.830733745403
1.0 -0.794095171858 0.173359641595
1.0 -2.23252293924 0.483023067255
1.0 -2.45530581776 0.452488287881
1.0 -2.39886232885 0.196832196175
1.0 1.13644638977 0.117160400657
1.0 -3.07118206843 0.288257768215
1.0 0.346883157692 0.0376354582078
1.0 -1.3386020656 1.23965847629
1.0 1.49146423385 -0.372670569775
1.0 -1.16333778829 1.15709745565
1.0 -1.35149295423 -0.121756224723
1.0 -3.03171550567 0.150169335861
1.0 -0.233784014386 -0.764848836148
1.0 -1.7468916895 -0.773754995459
1.0 2.50597908693 -0.172296573197
1.0 3.1119154156 -1.18703379153
1.0 1.94639648834 0.192141552347
1.0 2.18219432231 -0.24572812059
1.0 -0.130741533899 0.167615851732
1.0 3.13333746949 0.102229888788
1.0 -2.87094727852 0.580676807286
1.0 2.75163549392 0.692872570161
1.0 -1.17949920571 1.31097104781
1.0 1.4336391384 -0.25895504424
1.0 -0.499334609407 1.10521501178
1.0 0.787086629877 0.60212955416
1.0 -1.47548756469 -0.120051642899
1.0 -0.92322974944 -0.588733022843
1.0 -2.45936932674 -0.999828646114
1.0 -2.20184157966 0.153089484835
1.0 -1.19212086057 0.0092602965157
1.0 1.32893437356 0.933283142273
1.0 0.0857877878105 -0.507117705191
1.0 -0.136097857354 0.104851010083
1.0 0.142545619607 -0.736649617711
1.0 -0.666268836943 1.01640720255
1.0 -2.43016824885 0.181964653848
1.0 -2.33549484876 0.778856468272
1.0 2.85755539854 -0.32552234067
1.0 2.44085804248 1.02259644496
1.0 1.48285082568 0.719378929706
1.0 0.789284866574 -0.0627228277157
1.0 2.95384684523 -0.184087837982
1.0 1.47392624857 0.156313269565
1.0 -0.443466442618 0.724687590259
1.0 -0.843097313647 -0.362564914473
1.0 2.16939742696 0.397259071491
1.0 1.10908036076 0.551687210786
1.0 -1.55928002092 0.358657930481
1.0 1.77369974259 -0.363635419925
1.0 -2.46511143456 -0.385433784331
1.0 2.7317768952 0.339057676294
1.0 -3.07414930012 0.0217872461739
1.0 -2.01001053289 1.50143892941
1.0 -1.40949809632 -0.00252318440529
1.0 2.76321013281 1.37163862517
1.0 0.155006432871 0.453213585445
1.0 1.77400761991 -0.380758611221
1.0 0.101623707294 0.561887575442
1.0 -2.23789979942 -0.299247663473
1.0 -2.91584803593 0.0823906137794
1.0 1.49627463949 -1.35646476151
1.0 0.0258183321404 -1.05465971539
1.0 -0.139014061585 0.629860117551
1.0 -2.28383012108 0.711643326546
1.0 2.85056395071 1.20427679683
1.0 1.92657820578 -1.23687052154
1.0 1.83732398 -0.409534099098
1.0 2.28766333447 -1.13045343216
1.0 0.805743362769 0.516135964273
1.0 -1.80883098296 -1.02182760911
1.0 -2.35440721748 -0.438840337051
1.0 1.86542432849 -0.179698937298
1.0 0.221905894609 -0.825941402167
1.0 -0.550763463935 0.227698751514
1.0 0.0830707965509 -0.46219173539
1.0 -3.0957440918 1.28718656049
1.0 -0.375955938796 -0.747619849648
1.0 -2.56833419966 -0.458265215021
1.0 2.95665229762 1.00437816101
1.0 1.14851757868 -0.160438171784
1.0 2.33198011396 -0.416463097349
1.0 1.65029054591 -1.04851265779
1.0 3.04953643686 1.32343693018
1.0 1.22070294539 0.0282177339037
1.0 -0.789779404245 0.587135467237
1.0 -1.9550019797 0.199059743825
1.0 2.72780468988 -0.941837874615
1.0 -0.915882118805 0.130346200765
1.0 -0.0862405341617 1.36464570778
1.0 -2.24938573494 0.767475109931
1.0 -0.702632205048 -0.115992609954
1.0 -2.47096848903 0.49947486125
1.0 0.692059155498 -1.14276573762
1.0 1.94740363478 0.63420781331
1.0 -0.734579133764 0.145369270063
1.0 0.574221665291 -0.733421446614
1.0 1.59537168993 -0.119580766796
1.0 -0.334450069399 -0.929272114784
1.0 1.38563353857 -0.804596164583
1.0 -0.60434416455 -0.038119928207
1.0 -1.60897215263 -0.503650081356
1.0 -1.82552861879 -0.696619584804
1.0 1.68465471042 -0.362467555873
1.0 -1.22494038312 -0.458102546948
1.0 -3.12207709855 0.195414259661
1.0 1.24314696591 0.754033319371
1.0 -2.18454608772 0.293779465163
1.0 1.99675599446 -0.32908503862
1.0 0.599241177354 0.873299162717
1.0 -1.71445179125 0.610908104047
1.0 -2.39076691722 0.935643239143
1.0 -1.7592158034 0.499688057421
1.0 0.362329784212 -0.0246774092745
1.0 -0.797640210852 -0.779632211674
1.0 -0.963011387394 0.445552583356
1.0 -2.69607999006 0.307126703525
1.0 1.02080049106 -0.597740725198
1.0 -0.0570064992625 0.737047429032
1.0 2.60262021279 0.91288461011
1.0 -1.58360325798 0.970582981816
1.0 -2.86025867096 1.12320168484
1.0 0.47310429308 -0.315328046193
1.0 -3.06477221341 -0.63356963154
1.0 -1.46273424071 1.09808323941
1.0 -0.738198977381 -0.294514466944
1.0 -1.98070679669 0.294047939129
1.0 -2.24807001905 0.930940539973
1.0 0.991158899199 0.288381334873
1.0 0.50723155681 -0.917429712216
1.0 2.24061478497 -0.54978883156
1.0 -0.968772563923 -0.0185689399123
1.0 1.69630918424 -1.14709526032
1.0 2.03116697973 -0.237027997249
1.0 -1.42909626295 -1.12281480113
1.0 -1.26532547712 -0.274864766519
1.0 3.00002946326 -0.0602124986335
1.0 0.509919068118 -0.430513846462
1.0 1.53170342698 0.0264309676054
1.0 0.372309566439 -0.568151160031
1.0 2.5935589101 -0.318373264383
1.0 1.82516907772 -0.646508105687
1.0 -0.0485817937845 0.513083411594
1.0 2.33532886787 0.486441331491
1.0 0.639756629145 0.0537005319306
1.0 -0.723346752349 -0.20734510646
1.0 -2.86564796314 0.678937739531
1.0 -0.0945790558456 -0.7103156945
1.0 2.44762694011 0.993273754422
1.0 -2.39459201058 0.0686074832328
1.0 0.854026491714 0.747777230623
1.0 -1.59110332608 -0.315990845795
1.0 0.0803086131153 0.703678900618
1.0 -1.14128467868 0.361332046593
1.0 -1.98674074045 0.712976982896
1.0 1.52471146997 0.948397953148
1.0 -2.8395979736 0.270206092252
1.0 0.793176846339 -0.145400215676
1.0 -3.00185583889 0.49211785841
1.0 2.64234685291 0.327071856933
1.0 -2.86318578095 -0.432651984542
1.0 0.861442360568 1.09380976996
1.0 0.942581952633 0.783057889793
1.0 1.07017996307 0.258129392175
1.0 2.7812789815 1.12749382812
1.0 -1.99109101262 -0.20550538166
1.0 1.64020597473 1.04730530582
1.0 -1.4397888626 0.705962473841
1.0 -1.74411228036 0.976162439762
1.0 0.648379814967 0.0415431764746
1.0 2.00909454556 -0.105124577988
1.0 2.53022058648 -0.989971390655
1.0 -1.77782469061 -0.454074773632
1.0 2.78083874514 -0.685779981039
1.0 1.92248241446 -0.955109028031
1.0 0.960529254349 -0.747769115512
1.0 -0.97461667628 0.922433942777
1.0 -2.41901284215 0.882571235162
1.0 -0.808935896064 0.206001995784
1.0 0.481151773755 1.08705953362
1.0 2.05782552183 0.926957379512
1.0 0.937767127081 0.113403448986
1.0 -2.7939883807 -0.203951845366
1.0 1.49125307127 0.211333078124
1.0 -2.76055809181 0.612194050108
1.0 2.98157156101 0.673828068018
1.0 -0.0567443509223 -0.0523683716552
1.0 -0.332032003306 0.673041954993
1.0 0.652981764522 -0.640952763057
1.0 0.715200491049 0.15087414911
1.0 -2.11462386097 -0.579944979033
1.0 1.26097873157 -0.888362545328
1.0 0.602764494598 -1.27708519628
1.0 1.11705423838 -0.315711490334
1.0 -0.301735369443 0.143574821789
1.0 2.83242181442 0.427129708705
1.0 -0.260967351806 0.421178467199
1.0 -2.28706535202 0.739771791236
1.0 2.37266833659 -0.879757218975
1.0 -1.37810917839 -0.778532117089
1.0 -2.02591574259 -0.40776368975
1.0 -0.566955266483 1.41910919652
1.0 2.84769811212 0.0940540866597
1.0 2.98140247771 -1.01144930345
1.0 -3.08165268781 -0.671460773409
1.0 -2.44565090664 0.431806350512
1.0 -2.57488199402 -1.116821355
1.0 1.73081047481 0.427405725892
1.0 2.81486232646 -0.419741794277
1.0 -0.320628886643 -0.353088473248
1.0 0.229116531857 -0.250886095541
1.0 2.6757257041 -0.772693513001
1.0 -0.609991465148 0.0745010756872
1.0 2.83244664413 0.792760781716
1.0 0.815209549724 -0.975694476147
1.0 0.0612450873431 0.725783345778
1.0 -1.19949377815 -0.512025770677
1.0 0.822118160486 -0.901830955403
1.0 -2.44511678884 -0.384735791827
1.0 2.96604628922 0.0698380947011
1.0 -0.435784035749 0.992553794991
1.0 0.763135049228 -0.59350947063
1.0 0.373366985683 -0.589065592986
