cnt,Our strategy,var,+stderr,-stderr,cnt,Uniform,var,+stderr,-stderr,
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,525
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,526
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,527
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,528
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,529
3,0.902065,0.138535,1.274267902,0.529862098,2,1.08175,0.00456908,1.14934497,1.01415503,530
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,531
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,532
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,533
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,534
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,535
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,536
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,537
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,538
4,0.906998,0.103974,1.229447996,0.584548004,2,1.08175,0.00456908,1.14934497,1.01415503,539
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,540
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,541
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,542
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,543
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,544
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,545
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,546
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,547
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,548
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,549
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,550
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,551
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,552
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,553
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,554
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,555
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,556
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,557
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,558
4,0.846731,0.0655148,1.10268959,0.59077241,2,1.08175,0.00456908,1.14934497,1.01415503,559
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,560
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,561
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,562
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,563
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,564
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,565
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,566
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,567
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,568
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,569
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,570
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,571
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,572
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,573
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,574
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,575
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,576
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,577
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,578
4,0.778852,0.0689323,1.041401614,0.516302386,2,1.08175,0.00456908,1.14934497,1.01415503,579
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,580
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,581
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,582
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,583
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,584
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,585
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,586
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,587
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,588
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,589
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,590
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,591
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,592
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,593
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,594
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,595
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,596
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,597
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,598
5,0.982766,0.223716,1.455752258,0.509779742,2,1.08175,0.00456908,1.14934497,1.01415503,599
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,600
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,601
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,602
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,603
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,604
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,605
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,606
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,607
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,608
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,609
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,610
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,611
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,612
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,613
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,614
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,615
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,616
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,617
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,618
5,0.982045,0.223966,1.455295462,0.508794538,2,1.08175,0.00456908,1.14934497,1.01415503,619
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,620
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,621
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,622
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,623
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,624
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,625
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,626
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,627
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,628
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,629
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,630
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,631
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,632
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,633
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,634
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,635
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,636
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,637
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,638
6,1.05271,0.211607,1.512717609,0.592702391,2,1.08175,0.00456908,1.14934497,1.01415503,639
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,640
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,641
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,642
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,643
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,644
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,645
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,646
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,647
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,648
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,649
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,650
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,651
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,652
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,653
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,654
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,655
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,656
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,657
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,658
6,1.05188,0.211614,1.511895217,0.591864783,2,1.08174,0.00456976,1.14934,1.01414,659
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,660
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,661
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,662
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,663
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,664
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,665
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,666
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,667
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,668
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,669
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,670
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,671
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,672
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,673
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,674
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,675
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,676
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,677
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,678
6,1.03148,0.206726,1.48615131,0.57680869,2,1.08174,0.00456976,1.14934,1.01414,679
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,680
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,681
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,682
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,683
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,684
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,685
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,686
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,687
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,688
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,689
6,0.985597,0.146607,1.368489935,0.602704065,2,1.08174,0.00456976,1.14934,1.01414,690
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,691
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,692
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,693
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,694
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,695
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,696
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,697
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,698
7,0.990978,0.125837,1.345713112,0.636242888,2,1.08174,0.00456976,1.14934,1.01414,699
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,700
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,701
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,702
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,703
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,704
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,705
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,706
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,707
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,708
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,709
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,710
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,711
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,712
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,713
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,714
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,715
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,716
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,717
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,718
7,0.94565,0.111515,1.279588617,0.611711383,2,1.08174,0.00456976,1.14934,1.01414,719
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,720
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,721
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,722
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,723
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,724
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,725
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,726
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,727
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,728
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,729
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,730
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,731
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,732
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,733
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,734
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,735
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,736
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,737
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,738
7,0.938896,0.103941,1.261294821,0.616497179,2,1.06446,0.00720487,1.149341506,0.979578494,739
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,740
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,741
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,742
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,743
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,744
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,745
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,746
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,747
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,748
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,749
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,750
7,0.937337,0.102417,1.257363561,0.617310439,2,1.06446,0.00720487,1.149341506,0.979578494,751
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,752
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,753
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,754
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,755
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,756
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,757
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,758
7,0.937168,0.102442,1.257233618,0.617102382,2,1.06446,0.00720487,1.149341506,0.979578494,759
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,760
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,761
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,762
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,763
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,764
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,765
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,766
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,767
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,768
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,769
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,770
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,771
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,772
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,773
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,774
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,775
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,776
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,777
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,778
7,0.878032,0.0677533,1.138326641,0.617737359,2,1.06446,0.00720487,1.149341506,0.979578494,779
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,780
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,781
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,782
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,783
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,784
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,785
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,786
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,787
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,788
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,789
7,0.844353,0.0564236,1.081889524,0.606816476,2,1.06446,0.00720487,1.149341506,0.979578494,790
